system:index,LST_Night_1km_max,LST_Night_1km_median,LST_Night_1km_min,LST_Night_1km_stdDev,modis_time,pixel_count,.geo
2018_05_17,,,,,1526515200000,0,
2018_05_18,14.850000000000023,13.79000000000002,9.430000000000007,1.5231075602202342,1526601600000,25,
2018_05_19,,,,,1526688000000,0,
2018_05_20,,,,,1526774400000,0,
2018_05_21,14.310000000000002,13.090000000000032,8.190000000000055,1.368219280671027,1526860800000,40,
2018_05_22,16.03000000000003,14.720000000000027,10.950000000000045,1.2088712710623695,1526947200000,40,
2018_05_23,16.210000000000036,15.730000000000047,12.190000000000055,1.0966859167510081,1527033600000,10,
2018_05_24,14.310000000000002,12.610000000000042,7.910000000000025,1.8254580855835232,1527120000000,24,
2018_05_25,,,,,1527206400000,0,
2018_05_26,,,,,1527292800000,0,
2018_05_27,14.770000000000039,13.890000000000043,8.970000000000027,1.3040735217003572,1527379200000,40,
2018_05_28,14.890000000000043,14.160000000000025,10.970000000000027,0.9569346895164672,1527465600000,40,
2018_05_29,16.910000000000025,15.800000000000011,13.910000000000025,0.6797058187186825,1527552000000,40,
2018_05_30,14.590000000000032,11.710000000000036,10.410000000000025,1.1873347838284376,1527638400000,12,
2018_05_31,,,,,1527724800000,0,
2018_06_01,15.410000000000025,13.130000000000052,7.970000000000027,1.451824222171715,1527811200000,33,
2018_06_02,16.430000000000007,15.230000000000018,9.670000000000016,1.668689231103241,1527897600000,40,
2018_06_03,17.05000000000001,13.490000000000009,11.350000000000023,1.9689166790112929,1527984000000,15,
2018_06_04,15.110000000000014,12.130000000000052,11.07000000000005,1.3204994588645962,1528070400000,21,
2018_06_05,17.430000000000007,16.01000000000002,11.150000000000034,1.4729357589521572,1528156800000,40,
2018_06_06,11.890000000000043,11.190000000000055,9.870000000000005,0.5566710329169956,1528243200000,24,
2018_06_07,17.870000000000005,14.590000000000032,10.670000000000016,1.9403442993447972,1528329600000,40,
2018_06_08,17.710000000000036,16.100000000000023,12.150000000000034,1.2895517632108293,1528416000000,40,
2018_06_09,,,,,1528502400000,0,
2018_06_10,14.410000000000025,13.770000000000039,9.930000000000007,1.0949689772886169,1528588800000,35,
2018_06_11,5.630000000000052,5.630000000000052,5.630000000000052,0.0,1528675200000,1,
2018_06_12,16.99000000000001,15.850000000000023,11.490000000000009,1.254135558861145,1528761600000,40,
2018_06_13,16.890000000000043,15.690000000000026,12.250000000000057,1.0558764132226761,1528848000000,40,
2018_06_14,18.77000000000004,16.400000000000006,14.390000000000043,1.1308311102901605,1528934400000,40,
2018_06_15,18.110000000000014,16.01000000000002,12.610000000000014,1.4012793261872905,1529020800000,40,
2018_06_16,17.610000000000014,15.890000000000015,11.890000000000043,1.3578415776518098,1529107200000,40,
2018_06_17,,,,,1529193600000,0,
2018_06_18,10.810000000000002,10.660000000000025,9.170000000000016,0.5867140132409866,1529280000000,6,
2018_06_19,15.390000000000043,14.79000000000002,11.210000000000036,0.9736901888313254,1529366400000,39,
2018_06_20,14.630000000000052,13.710000000000036,8.910000000000025,1.2995639989611787,1529452800000,29,
2018_06_21,17.470000000000027,15.79000000000002,13.390000000000043,0.9597286074719295,1529539200000,40,
2018_06_22,18.750000000000057,17.720000000000027,15.370000000000005,0.9550596839988479,1529625600000,40,
2018_06_23,19.05000000000001,17.52000000000004,14.410000000000025,1.1714852751955278,1529712000000,40,
2018_06_24,20.150000000000034,18.110000000000014,14.190000000000055,1.0827316149443413,1529798400000,40,
2018_06_25,21.950000000000045,20.580000000000013,19.470000000000027,0.5675277526251995,1529884800000,40,
2018_06_26,20.850000000000023,18.480000000000047,14.690000000000055,1.4023252119249048,1529971200000,40,
2018_06_27,19.250000000000057,17.480000000000018,16.430000000000007,0.7156193122046011,1530057600000,40,
2018_06_28,17.03000000000003,16.840000000000032,15.770000000000039,0.514684369298322,1530144000000,4,
2018_06_29,18.170000000000016,17.150000000000034,14.510000000000048,1.0956088313690606,1530230400000,39,
2018_06_30,19.970000000000027,18.52000000000004,16.310000000000002,1.0173981521507516,1530316800000,40,
2018_07_01,20.150000000000034,18.580000000000013,16.250000000000057,0.8542820084726321,1530403200000,40,
2018_07_02,20.310000000000002,18.81000000000003,16.510000000000048,1.067527517209724,1530489600000,40,
2018_07_03,20.170000000000016,18.50000000000003,14.03000000000003,1.533417669782142,1530576000000,40,
2018_07_04,13.970000000000027,13.970000000000027,13.970000000000027,0.0,1530662400000,1,
2018_07_05,19.870000000000005,19.03000000000003,15.690000000000055,1.0107362415584757,1530748800000,40,
2018_07_06,18.250000000000057,17.27000000000004,14.53000000000003,0.8394929749341719,1530835200000,39,
2018_07_07,18.53000000000003,18.05000000000001,15.230000000000018,0.8189318101433277,1530921600000,39,
2018_07_08,18.930000000000007,18.140000000000043,15.510000000000048,0.891845137902397,1531008000000,40,
2018_07_09,19.170000000000016,18.33000000000004,16.430000000000007,0.6948805652772663,1531094400000,40,
2018_07_10,19.950000000000045,19.02000000000004,15.770000000000039,0.9620452172325851,1531180800000,40,
2018_07_11,20.390000000000043,19.090000000000032,17.05000000000001,0.7811579545777884,1531267200000,40,
2018_07_12,22.010000000000048,20.700000000000017,17.670000000000016,1.0066275378708882,1531353600000,40,
2018_07_13,21.150000000000034,19.620000000000033,18.650000000000034,0.6388419209788818,1531440000000,40,
2018_07_14,20.77000000000004,16.55000000000001,14.930000000000007,1.6869190851964277,1531526400000,15,
2018_07_15,21.99000000000001,21.08000000000004,19.310000000000002,0.7457276647678339,1531612800000,40,
2018_07_16,20.690000000000055,19.350000000000023,15.350000000000023,1.2511410176929931,1531699200000,39,
2018_07_17,21.930000000000007,20.910000000000025,18.590000000000032,0.8999154126916439,1531785600000,40,
2018_07_18,23.210000000000036,21.390000000000015,18.970000000000027,0.9264738258580052,1531872000000,40,
2018_07_19,20.510000000000048,17.350000000000023,14.830000000000041,1.2968680220696034,1531958400000,27,
2018_07_20,22.130000000000052,20.940000000000026,16.630000000000052,1.4172847279216565,1532044800000,40,
2018_07_21,23.670000000000016,21.440000000000026,19.170000000000016,1.1475382346569867,1532131200000,40,
2018_07_22,21.470000000000027,19.730000000000018,17.950000000000045,0.8207624620231568,1532217600000,39,
2018_07_23,23.850000000000023,22.120000000000033,19.83000000000004,0.9250681056007616,1532304000000,40,
2018_07_24,22.79000000000002,21.32000000000002,19.450000000000045,0.8512777161420152,1532390400000,40,
2018_07_25,23.33000000000004,21.370000000000033,20.510000000000048,0.7095202604577482,1532476800000,40,
2018_07_26,23.690000000000055,21.850000000000023,19.590000000000032,0.9449496018305484,1532563200000,40,
2018_07_27,22.55000000000001,21.610000000000042,19.57000000000005,0.7975205326513151,1532649600000,40,
2018_07_28,23.27000000000004,21.53000000000003,17.630000000000052,1.2744715571562346,1532736000000,40,
2018_07_29,21.190000000000055,20.04000000000005,17.930000000000007,0.6440683193575032,1532822400000,40,
2018_07_30,22.310000000000002,19.690000000000055,17.53000000000003,1.3111921355493081,1532908800000,35,
2018_07_31,23.03000000000003,20.710000000000036,18.310000000000002,1.0867253664843182,1532995200000,38,
2018_08_01,22.450000000000045,20.390000000000043,17.510000000000048,1.0661547436934706,1533081600000,32,
2018_08_02,22.27000000000004,20.56000000000003,16.950000000000045,1.0107418067934364,1533168000000,40,
2018_08_03,21.250000000000057,20.180000000000035,17.390000000000043,1.0870050597858252,1533254400000,40,
2018_08_04,20.930000000000007,19.960000000000036,15.330000000000041,1.274613274683711,1533340800000,40,
2018_08_05,18.410000000000025,18.010000000000048,15.730000000000018,0.7615789502071862,1533427200000,31,
2018_08_06,21.110000000000014,20.330000000000013,17.03000000000003,0.8875121125932017,1533513600000,40,
2018_08_07,19.650000000000034,19.06000000000003,16.890000000000043,0.6862761834713144,1533600000000,40,
2018_08_08,22.610000000000014,21.28000000000003,18.230000000000018,0.8761957543837591,1533686400000,40,
2018_08_09,21.57000000000005,20.340000000000003,19.03000000000003,0.6793901677239027,1533772800000,40,
2018_08_10,22.910000000000025,21.07000000000002,19.810000000000002,0.7280575183321327,1533859200000,40,
2018_08_11,21.110000000000014,20.25000000000003,18.090000000000032,0.6530076569232178,1533945600000,40,
2018_08_12,20.470000000000027,19.450000000000017,17.07000000000005,0.8180939738197402,1534032000000,40,
2018_08_13,21.910000000000025,20.600000000000023,16.55000000000001,0.9977894316938208,1534118400000,40,
2018_08_14,19.430000000000007,18.660000000000025,15.810000000000002,0.7325134811046856,1534204800000,40,
2018_08_15,20.250000000000057,19.350000000000023,15.590000000000032,1.231003753040602,1534291200000,25,
2018_08_16,19.970000000000027,19.32000000000002,16.77000000000004,0.7218359172366465,1534377600000,38,
2018_08_17,,,,,1534464000000,0,
2018_08_18,20.390000000000043,19.910000000000025,16.510000000000048,0.8783962659300776,1534550400000,40,
2018_08_19,21.05000000000001,20.360000000000014,18.83000000000004,0.6004063207527899,1534636800000,40,
2018_08_20,20.710000000000036,19.50000000000003,15.890000000000043,1.057306838150579,1534723200000,40,
2018_08_21,18.53000000000003,17.940000000000026,15.310000000000002,0.9831780103317714,1534809600000,40,
2018_08_22,19.750000000000057,18.850000000000023,15.110000000000014,1.091242869392462,1534896000000,40,
2018_08_23,17.750000000000057,17.120000000000033,14.770000000000039,0.7734130526438947,1534982400000,40,
2018_08_24,19.210000000000036,18.52000000000004,16.210000000000036,0.6893736287384993,1535068800000,40,
2018_08_25,18.590000000000032,17.53000000000003,13.710000000000036,0.9305936120255882,1535155200000,39,
2018_08_26,18.750000000000057,17.970000000000027,14.450000000000045,1.103446872305196,1535241600000,40,
2018_08_27,17.79000000000002,17.05000000000004,13.350000000000023,1.1139025989735052,1535328000000,40,
2018_08_28,18.170000000000016,17.31000000000003,14.190000000000055,1.0953555358878608,1535414400000,40,
2018_08_29,18.650000000000034,17.77000000000004,13.490000000000009,1.1047257578241028,1535500800000,40,
2018_08_30,15.910000000000025,14.990000000000038,13.150000000000034,0.7742853156299833,1535587200000,40,
2018_08_31,18.150000000000034,16.82000000000002,11.850000000000023,1.181553627673891,1535673600000,38,
2018_09_01,17.410000000000025,16.720000000000056,12.830000000000041,1.1791385626803212,1535760000000,40,
2018_09_02,19.230000000000018,18.150000000000034,15.670000000000016,0.8470535697344848,1535846400000,40,
2018_09_03,19.03000000000003,18.04000000000005,15.550000000000011,0.7754029597572226,1535932800000,40,
2018_09_04,19.010000000000048,18.130000000000024,15.730000000000018,0.7613407581363982,1536019200000,40,
2018_09_05,19.190000000000055,18.430000000000035,14.270000000000039,0.9911912025436828,1536105600000,40,
2018_09_06,18.090000000000032,15.860000000000014,14.490000000000009,0.95046251898744,1536192000000,40,
2018_09_07,19.27000000000004,18.05000000000004,14.910000000000025,0.8984808011305078,1536278400000,40,
2018_09_08,17.03000000000003,16.06000000000003,12.590000000000032,0.8223648825187502,1536364800000,40,
2018_09_09,18.190000000000055,17.730000000000047,12.690000000000055,1.2278497465080924,1536451200000,40,
2018_09_10,,,,,1536537600000,0,
2018_09_11,17.83000000000004,16.640000000000043,11.870000000000005,1.3757775983057354,1536624000000,40,
2018_09_12,16.390000000000043,15.720000000000027,13.050000000000011,0.8794504105924664,1536710400000,36,
2018_09_13,6.310000000000002,6.310000000000002,6.310000000000002,0.0,1536796800000,1,
2018_09_14,15.610000000000014,14.910000000000025,11.650000000000034,1.012521839578888,1536883200000,29,
2018_09_15,10.910000000000025,10.26000000000002,9.610000000000014,0.6499999999999996,1536969600000,2,
2018_09_16,14.270000000000039,13.600000000000051,8.130000000000052,1.2403079101220904,1537056000000,38,
2018_09_17,13.870000000000005,12.650000000000034,8.650000000000034,1.2711888570544978,1537142400000,37,
2018_09_18,15.350000000000023,14.200000000000045,9.690000000000055,1.1416303035571405,1537228800000,40,
2018_09_19,14.730000000000018,13.760000000000048,9.430000000000007,1.0595163991180263,1537315200000,40,
2018_09_20,13.870000000000005,12.410000000000025,7.53000000000003,1.240173778145637,1537401600000,40,
2018_09_21,14.770000000000039,13.51000000000002,7.470000000000027,1.7027187084189679,1537488000000,40,
2018_09_22,,,,,1537574400000,0,
2018_09_23,,,,,1537660800000,0,
2018_09_24,12.670000000000016,11.470000000000027,7.690000000000055,1.1926287222158451,1537747200000,33,
2018_09_25,14.950000000000045,13.650000000000034,8.57000000000005,1.34697635433787,1537833600000,39,
2018_09_26,15.190000000000055,13.07000000000005,7.210000000000036,1.80340448873792,1537920000000,40,
2018_09_27,16.630000000000052,15.160000000000025,9.810000000000002,1.6396126829224176,1538006400000,40,
2018_09_28,16.710000000000036,12.930000000000007,8.430000000000007,1.9605362279533771,1538092800000,39,
2018_09_29,14.690000000000055,14.070000000000022,10.950000000000045,0.9615149504818058,1538179200000,40,
2018_09_30,,,,,1538265600000,0,
2018_10_01,11.670000000000016,10.830000000000041,7.550000000000011,1.1309936914427179,1538352000000,29,
2018_10_02,,,,,1538438400000,0,
2018_10_03,11.630000000000052,10.640000000000043,8.630000000000052,0.7392864427570819,1538524800000,18,
2018_10_04,,,,,1538611200000,0,
2018_10_05,12.770000000000039,11.770000000000039,5.03000000000003,1.6744797844335089,1538697600000,38,
2018_10_06,8.850000000000023,8.350000000000023,2.0100000000000477,2.066583032955304,1538784000000,9,
2018_10_07,11.590000000000032,10.420000000000044,4.390000000000043,1.9919553050959824,1538870400000,32,
2018_10_08,10.190000000000055,8.850000000000023,6.330000000000041,0.6129386184602774,1538956800000,40,
2018_10_09,11.690000000000055,11.03000000000003,7.470000000000027,1.0479073193751238,1539043200000,40,
2018_10_10,8.490000000000009,7.350000000000023,3.0500000000000114,1.3080256113700481,1539129600000,20,
2018_10_11,10.450000000000045,9.760000000000048,3.3100000000000023,1.5552552845112053,1539216000000,40,
2018_10_12,10.350000000000023,9.210000000000036,3.730000000000018,1.7129562166033305,1539302400000,40,
2018_10_13,10.910000000000025,9.490000000000038,4.150000000000034,1.5429206071603239,1539388800000,40,
2018_10_14,10.53000000000003,9.840000000000032,3.7700000000000387,1.4624332463398078,1539475200000,40,
2018_10_15,9.370000000000005,7.930000000000007,3.2100000000000364,1.451237870931116,1539561600000,36,
2018_10_16,10.430000000000007,8.910000000000025,4.8700000000000045,1.2178102367992945,1539648000000,38,
2018_10_17,7.810000000000002,6.850000000000023,4.8700000000000045,0.7085449446868775,1539734400000,37,
2018_10_18,11.57000000000005,9.400000000000034,3.250000000000057,1.7023042471896705,1539820800000,40,
2018_10_19,10.630000000000052,8.51000000000002,4.130000000000052,1.5081544184863753,1539907200000,40,
2018_10_20,11.750000000000057,10.31000000000003,3.750000000000057,1.7668100492129961,1539993600000,40,
2018_10_21,11.950000000000045,9.870000000000033,3.910000000000025,1.7659773497981335,1540080000000,40,
2018_10_22,11.050000000000011,9.410000000000025,2.6100000000000136,1.557456179158826,1540166400000,40,
2018_10_23,11.450000000000045,9.770000000000039,2.990000000000009,1.6791955663352516,1540252800000,40,
2018_10_24,,,,,1540339200000,0,
2018_10_25,9.610000000000014,8.420000000000016,1.9300000000000068,1.64378100731211,1540425600000,40,
2018_10_26,8.710000000000036,7.970000000000027,4.510000000000048,0.9464982831468823,1540512000000,40,
2018_10_27,,,,,1540598400000,0,
2018_10_28,,,,,1540684800000,0,
2018_10_29,-2.2299999999999613,-2.2299999999999613,-2.2299999999999613,0.0,1540771200000,1,
2018_10_30,8.390000000000043,7.830000000000041,2.6900000000000546,1.2869616732657463,1540857600000,39,
2018_10_31,,,,,1540944000000,0,
2018_11_01,,,,,1541030400000,0,
2018_11_02,8.190000000000055,6.380000000000024,2.6900000000000546,1.3031460969515298,1541116800000,40,
2018_11_03,9.29000000000002,8.260000000000048,1.2700000000000387,1.6651786690922927,1541203200000,40,
2018_11_04,,,,,1541289600000,0,
2018_11_05,8.270000000000039,7.250000000000057,-0.049999999999954525,1.8042693119376576,1541376000000,40,
2018_11_06,7.7900000000000205,6.7400000000000375,-0.049999999999954525,1.8222485423234651,1541462400000,40,
2018_11_07,6.7900000000000205,5.230000000000018,2.150000000000034,1.129684939459937,1541548800000,33,
2018_11_08,7.050000000000011,5.930000000000007,1.7700000000000387,1.36237900461945,1541635200000,37,
2018_11_09,4.4500000000000455,2.590000000000032,0.5500000000000114,1.5410530310292507,1541721600000,9,
2018_11_10,5.930000000000007,4.650000000000034,-1.4699999999999704,1.6209916527232833,1541808000000,39,
2018_11_11,4.830000000000041,3.6900000000000546,-2.609999999999957,1.9823013880000493,1541894400000,27,
2018_11_12,4.9500000000000455,3.5300000000000296,0.19000000000005457,1.248599215120687,1541980800000,36,
2018_11_13,-6.409999999999968,-6.409999999999968,-6.409999999999968,0.0,1542067200000,1,
2018_11_14,,,,,1542153600000,0,
2018_11_15,,,,,1542240000000,0,
2018_11_16,2.1900000000000546,0.4700000000000273,-6.189999999999998,1.7070565668568225,1542326400000,35,
2018_11_17,4.53000000000003,3.6800000000000352,-2.75,1.5866473300642514,1542412800000,40,
2018_11_18,3.5300000000000296,1.900000000000034,-3.4699999999999704,1.5338864853697602,1542499200000,40,
2018_11_19,4.690000000000055,3.400000000000034,-4.789999999999964,2.1791924536396534,1542585600000,40,
2018_11_20,3.5100000000000477,1.2700000000000387,-5.029999999999973,1.7775094233224193,1542672000000,40,
2018_11_21,,,,,1542758400000,0,
2018_11_22,4.670000000000016,3.8500000000000227,0.05000000000001137,0.9328295664267978,1542844800000,40,
2018_11_23,,,,,1542931200000,0,
2018_11_24,1.7500000000000568,-1.6999999999999602,-3.3699999999999477,1.6351146748775807,1543017600000,6,
2018_11_25,,,,,1543104000000,0,
2018_11_26,-0.08999999999997499,-1.339999999999975,-2.349999999999966,0.8013114251026221,1543190400000,4,
2018_11_27,,,,,1543276800000,0,
2018_11_28,2.8700000000000045,1.2700000000000387,-5.189999999999998,1.7683858699440689,1543363200000,29,
2018_11_29,,,,,1543449600000,0,
2018_11_30,,,,,1543536000000,0,
2018_12_01,,,,,1543622400000,0,
2018_12_02,,,,,1543708800000,0,
2018_12_03,1.9300000000000068,1.1900000000000546,-8.269999999999982,1.820622711119865,1543795200000,37,
2018_12_04,-0.2699999999999818,-2.669999999999959,-5.789999999999964,1.4304344797259856,1543881600000,39,
2018_12_05,-0.589999999999975,-2.0299999999999727,-4.069999999999993,1.0503663366376028,1543968000000,29,
2018_12_06,0.5500000000000114,-0.6599999999999682,-5.5499999999999545,1.392117451941469,1544054400000,40,
2018_12_07,1.0500000000000114,-0.1799999999999784,-4.069999999999993,1.1312718506177013,1544140800000,40,
2018_12_08,0.7700000000000387,-0.07999999999998408,-3.909999999999968,1.0519162276531366,1544227200000,40,
2018_12_09,-1.9099999999999682,-2.1899999999999977,-4.609999999999957,1.0318818958163651,1544313600000,9,
2018_12_10,,,,,1544400000000,0,
2018_12_11,-0.3499999999999659,-1.9899999999999807,-5.6299999999999955,1.204416128203429,1544486400000,36,
2018_12_12,-12.129999999999995,-12.129999999999995,-12.129999999999995,0.0,1544572800000,1,
2018_12_13,,,,,1544659200000,0,
2018_12_14,1.2100000000000364,0.17000000000001592,-4.329999999999984,1.1673540944606495,1544745600000,39,
2018_12_15,0.9300000000000068,-0.25,-4.92999999999995,1.2745955514810794,1544832000000,39,
2018_12_16,,,,,1544918400000,0,
2018_12_17,,,,,1545004800000,0,
2018_12_18,,,,,1545091200000,0,
2018_12_19,-0.75,-3.19999999999996,-5.329999999999984,1.294683662183148,1545177600000,22,
2018_12_20,-5.229999999999961,-5.229999999999961,-5.229999999999961,0.0,1545264000000,2,
2018_12_21,1.07000000000005,-1.6299999999999955,-4.689999999999998,1.8610228147875485,1545350400000,26,
2018_12_22,1.07000000000005,0.060000000000030695,-6.169999999999959,1.6918923576870977,1545436800000,40,
2018_12_23,,,,,1545523200000,0,
2018_12_24,-11.809999999999945,-11.809999999999945,-11.809999999999945,0.0,1545609600000,1,
2018_12_25,,,,,1545696000000,0,
2018_12_26,0.910000000000025,0.21000000000003638,-3.7099999999999795,1.0817138859081328,1545782400000,39,
2018_12_27,-0.009999999999990905,-1.079999999999984,-4.269999999999982,0.8448667054630556,1545868800000,40,
2018_12_28,,,,,1545955200000,0,
2018_12_29,-8.909999999999968,-8.909999999999968,-8.909999999999968,0.0,1546041600000,1,
2018_12_30,,,,,1546128000000,0,
2018_12_31,0.2300000000000182,-0.5999999999999943,-4.849999999999966,1.1606721113217098,1546214400000,40,
2019_01_01,-0.6699999999999591,-2.079999999999984,-8.869999999999948,1.5625424794225589,1546300800000,40,
2019_01_02,,,,,1546387200000,0,
2019_01_03,,,,,1546473600000,0,
2019_01_04,,,,,1546560000000,0,
2019_01_05,,,,,1546646400000,0,
2019_01_06,,,,,1546732800000,0,
2019_01_07,-6.2099999999999795,-7.799999999999983,-9.389999999999986,1.590000000000003,1546819200000,2,
2019_01_08,,,,,1546905600000,0,
2019_01_09,-5.389999999999986,-7.5499999999999545,-9.989999999999952,1.252604861321244,1546992000000,31,
2019_01_10,,,,,1547078400000,0,
2019_01_11,,,,,1547164800000,0,
2019_01_12,,,,,1547251200000,0,
2019_01_13,1.1900000000000546,0.07000000000005002,-5.1299999999999955,1.2249847958240168,1547337600000,40,
2019_01_14,-0.75,-2.5299999999999727,-6.369999999999948,1.7240559010658516,1547424000000,32,
2019_01_15,-1.9899999999999523,-3.3899999999999864,-5.449999999999989,0.9909608085589168,1547510400000,19,
2019_01_16,,,,,1547596800000,0,
2019_01_17,,,,,1547683200000,0,
2019_01_18,1.2300000000000182,0.6800000000000352,-1.42999999999995,0.651527244249997,1547769600000,40,
2019_01_19,,,,,1547856000000,0,
2019_01_20,,,,,1547942400000,0,
2019_01_21,,,,,1548028800000,0,
2019_01_22,-1.5699999999999932,-2.2299999999999613,-5.489999999999952,0.9084936344084527,1548115200000,39,
2019_01_23,-0.06999999999999318,-0.5099999999999909,-2.25,0.6141718819611649,1548201600000,13,
2019_01_24,1.4500000000000455,1.0400000000000489,-2.5499999999999545,0.8087026647662264,1548288000000,40,
2019_01_25,0.37000000000000455,-0.25,-3.769999999999982,0.9079392876178444,1548374400000,40,
2019_01_26,0.57000000000005,-0.75,-3.6899999999999977,0.9879576097946451,1548460800000,33,
2019_01_27,,,,,1548547200000,0,
2019_01_28,-2.069999999999993,-2.069999999999993,-5.189999999999998,1.3031899324350242,1548633600000,5,
2019_01_29,,,,,1548720000000,0,
2019_01_30,-3.1899999999999977,-3.349999999999966,-5.949999999999989,0.775432697123738,1548806400000,11,
2019_01_31,2.410000000000025,0.5300000000000296,-2.2899999999999636,1.0436431382421856,1548892800000,40,
2019_02_01,,,,,1548979200000,0,
2019_02_02,,,,,1549065600000,0,
2019_02_03,,,,,1549152000000,0,
2019_02_04,-7.349999999999966,-7.629999999999967,-7.909999999999968,0.28000000000000363,1549238400000,2,
2019_02_05,,,,,1549324800000,0,
2019_02_06,,,,,1549411200000,0,
2019_02_07,-0.30999999999994543,-0.7299999999999613,-3.2299999999999613,0.5934040740184775,1549497600000,27,
2019_02_08,,,,,1549584000000,0,
2019_02_09,,,,,1549670400000,0,
2019_02_10,-2.769999999999982,-6.229999999999961,-11.049999999999955,3.107259242483635,1549756800000,10,
2019_02_11,,,,,1549843200000,0,
2019_02_12,-0.30999999999994543,-0.8899999999999579,-5.449999999999989,1.027959143156963,1549929600000,40,
2019_02_13,,,,,1550016000000,0,
2019_02_14,,,,,1550102400000,0,
2019_02_15,,,,,1550188800000,0,
2019_02_16,,,,,1550275200000,0,
2019_02_17,,,,,1550361600000,0,
2019_02_18,-1.5499999999999545,-4.009999999999991,-7.449999999999989,1.8515863301960436,1550448000000,29,
2019_02_19,-2.069999999999993,-2.8099999999999454,-6.75,1.8866297731209671,1550534400000,11,
2019_02_20,,,,,1550620800000,0,
2019_02_21,-8.289999999999964,-9.449999999999989,-10.649999999999977,0.5426756727670214,1550707200000,17,
2019_02_22,-12.069999999999993,-13.839999999999975,-16.16999999999996,1.4601712228365382,1550793600000,4,
2019_02_23,-12.849999999999966,-13.589999999999975,-14.329999999999984,0.7400000000000114,1550880000000,2,
2019_02_24,,,,,1550966400000,0,
2019_02_25,-10.689999999999998,-10.829999999999984,-12.009999999999991,0.5920210206478069,1551052800000,3,
2019_02_26,,,,,1551139200000,0,
2019_02_27,,,,,1551225600000,0,
2019_02_28,0.1300000000000523,-3.589999999999975,-11.789999999999964,4.003657827537214,1551312000000,40,
2019_03_01,-1.349999999999966,-2.8899999999999864,-4.369999999999948,0.8441485092236682,1551398400000,37,
2019_03_02,0.07000000000005002,-2.2399999999999807,-5.25,1.3863116532728152,1551484800000,20,
2019_03_03,,,,,1551571200000,0,
2019_03_04,1.6900000000000546,0.10000000000002274,-3.269999999999982,1.0964538293972996,1551657600000,40,
2019_03_05,1.57000000000005,0.910000000000025,-1.6899999999999977,0.7747823888034668,1551744000000,40,
2019_03_06,,,,,1551830400000,0,
2019_03_07,,,,,1551916800000,0,
2019_03_08,,,,,1552003200000,0,
2019_03_09,,,,,1552089600000,0,
2019_03_10,,,,,1552176000000,0,
2019_03_11,2.5100000000000477,2.090000000000032,-2.42999999999995,1.096317016195585,1552262400000,40,
2019_03_12,,,,,1552348800000,0,
2019_03_13,2.7100000000000364,1.8400000000000034,-3.569999999999993,1.5357648745820442,1552435200000,40,
2019_03_14,2.650000000000034,2.1100000000000136,-1.7899999999999636,1.3543777168869826,1552521600000,40,
2019_03_15,2.410000000000025,1.4900000000000375,-1.1099999999999568,0.8487071049543536,1552608000000,40,
2019_03_16,3.7900000000000205,1.6300000000000523,-2.069999999999993,1.3024192873264762,1552694400000,40,
2019_03_17,2.8500000000000227,0.37000000000000455,-2.4899999999999523,1.6415576060851427,1552780800000,39,
2019_03_18,4.970000000000027,4.03000000000003,0.5900000000000318,0.8472774043959876,1552867200000,40,
2019_03_19,5.630000000000052,3.7200000000000273,1.490000000000009,0.9060413897830502,1552953600000,40,
2019_03_20,,,,,1553040000000,0,
2019_03_21,,,,,1553126400000,0,
2019_03_22,6.610000000000014,5.340000000000032,3.1300000000000523,0.8865545668485341,1553212800000,40,
2019_03_23,,,,,1553299200000,0,
2019_03_24,3.0100000000000477,1.1900000000000546,-0.6899999999999977,0.918537984726143,1553385600000,33,
2019_03_25,,,,,1553472000000,0,
2019_03_26,,,,,1553558400000,0,
2019_03_27,,,,,1553644800000,0,
2019_03_28,,,,,1553731200000,0,
2019_03_29,4.610000000000014,3.1100000000000136,-0.75,1.5166536401894153,1553817600000,39,
2019_03_30,5.07000000000005,4.350000000000023,0.7500000000000568,1.160266240998156,1553904000000,40,
2019_03_31,5.810000000000002,5.020000000000039,0.57000000000005,1.3992626629764675,1553990400000,40,
2019_04_01,7.550000000000011,5.900000000000006,4.970000000000027,0.9667595357688529,1554076800000,10,
2019_04_02,,,,,1554163200000,0,
2019_04_03,-2.4499999999999886,-2.4499999999999886,-2.4499999999999886,0.0,1554249600000,1,
2019_04_04,,,,,1554336000000,0,
2019_04_05,,,,,1554422400000,0,
2019_04_06,,,,,1554508800000,0,
2019_04_07,,,,,1554595200000,0,
2019_04_08,5.770000000000039,4.190000000000055,3.3700000000000045,0.6561565492264566,1554681600000,37,
2019_04_09,,,,,1554768000000,0,
2019_04_10,7.150000000000034,6.500000000000028,0.9300000000000068,1.439573200639689,1554854400000,40,
2019_04_11,,,,,1554940800000,0,
2019_04_12,1.4300000000000068,1.1500000000000057,0.8700000000000045,0.28000000000000125,1555027200000,2,
2019_04_13,6.850000000000023,6.180000000000035,2.5500000000000114,0.9779590993492566,1555113600000,40,
2019_04_14,,,,,1555200000000,0,
2019_04_15,0.9700000000000273,-1.5499999999999545,-5.089999999999975,2.485638750904888,1555286400000,3,
2019_04_16,,,,,1555372800000,0,
2019_04_17,8.690000000000055,7.8300000000000125,3.830000000000041,1.0590768385721534,1555459200000,40,
2019_04_18,7.7900000000000205,7.070000000000022,4.810000000000002,0.8069969021006196,1555545600000,40,
