system:index,LST_Day_1km_median,LST_Day_1km_stdDev,maxLST,minLST,modis_time,pixel_count,.geo
2016_11_12,10.970000000000027,2.465544358688437,{LST_Day_1km=15.730000000000018},{LST_Day_1km=7.7900000000000205},1478908800000,22,
2016_11_13,11.710000000000036,2.158673449535222,{LST_Day_1km=17.890000000000043},{LST_Day_1km=9.710000000000036},1478995200000,50,
2016_11_14,2.730000000000018,0.0,{LST_Day_1km=null},{LST_Day_1km=null},1479081600000,0,
2016_11_15,,,{LST_Day_1km=null},{LST_Day_1km=null},1479168000000,0,
2016_11_16,,,{LST_Day_1km=null},{LST_Day_1km=null},1479254400000,0,
2016_11_17,6.710000000000036,1.4069819551871334,{LST_Day_1km=7.590000000000032},{LST_Day_1km=5.490000000000009},1479340800000,6,
2016_11_18,,,{LST_Day_1km=null},{LST_Day_1km=null},1479427200000,0,
2016_11_19,,,{LST_Day_1km=null},{LST_Day_1km=null},1479513600000,0,
2016_11_20,,,{LST_Day_1km=null},{LST_Day_1km=null},1479600000000,0,
2016_11_21,-1.2299999999999613,0.0,{LST_Day_1km=null},{LST_Day_1km=null},1479686400000,0,
2016_11_22,-6.149999999999977,0.7071067811865476,{LST_Day_1km=null},{LST_Day_1km=null},1479772800000,0,
2016_11_23,2.0100000000000477,0.9704459665335413,{LST_Day_1km=3.890000000000043},{LST_Day_1km=-0.7299999999999613},1479859200000,25,
2016_11_24,,,{LST_Day_1km=null},{LST_Day_1km=null},1479945600000,0,
2016_11_25,,,{LST_Day_1km=null},{LST_Day_1km=null},1480032000000,0,
2016_11_26,,,{LST_Day_1km=null},{LST_Day_1km=null},1480118400000,0,
2016_11_27,,,{LST_Day_1km=null},{LST_Day_1km=null},1480204800000,0,
2016_11_28,,,{LST_Day_1km=null},{LST_Day_1km=null},1480291200000,0,
2016_11_29,,,{LST_Day_1km=null},{LST_Day_1km=null},1480377600000,0,
2016_11_30,-0.92999999999995,0.05385164807134689,{LST_Day_1km=-0.8099999999999454},{LST_Day_1km=-0.92999999999995},1480464000000,4,
2016_12_01,1.5300000000000296,0.838288202893918,{LST_Day_1km=3.990000000000009},{LST_Day_1km=0.7900000000000205},1480550400000,50,
2016_12_02,1.150000000000034,0.7021671145356063,{LST_Day_1km=2.590000000000032},{LST_Day_1km=-0.16999999999995907},1480636800000,50,
2016_12_03,3.350459770114965,1.9529385161919333,{LST_Day_1km=7.57000000000005},{LST_Day_1km=1.6300000000000523},1480723200000,46,
2016_12_04,,,{LST_Day_1km=null},{LST_Day_1km=null},1480809600000,0,
2016_12_05,0.9300000000000068,0.4733149497365662,{LST_Day_1km=1.2700000000000387},{LST_Day_1km=-0.049999999999954525},1480896000000,49,
2016_12_06,,,{LST_Day_1km=null},{LST_Day_1km=null},1480982400000,0,
2016_12_07,,,{LST_Day_1km=null},{LST_Day_1km=null},1481068800000,0,
2016_12_08,,,{LST_Day_1km=null},{LST_Day_1km=null},1481155200000,0,
2016_12_09,,,{LST_Day_1km=null},{LST_Day_1km=null},1481241600000,0,
2016_12_10,,,{LST_Day_1km=null},{LST_Day_1km=null},1481328000000,0,
2016_12_11,,,{LST_Day_1km=null},{LST_Day_1km=null},1481414400000,0,
2016_12_12,-1.2699999999999818,1.9935774108012805,{LST_Day_1km=0.7300000000000182},{LST_Day_1km=-7.149999999999977},1481500800000,29,
2016_12_13,,,{LST_Day_1km=null},{LST_Day_1km=null},1481587200000,0,
2016_12_14,,,{LST_Day_1km=null},{LST_Day_1km=null},1481673600000,0,
2016_12_15,,,{LST_Day_1km=null},{LST_Day_1km=null},1481760000000,0,
2016_12_16,-7.229999999999961,0.0,{LST_Day_1km=null},{LST_Day_1km=null},1481846400000,0,
2016_12_17,-1.7699999999999818,2.2613537452697816,{LST_Day_1km=0.03000000000002956},{LST_Day_1km=-6.269999999999982},1481932800000,39,
2016_12_18,-3.5499999999999545,2.020178014402821,{LST_Day_1km=-1.829999999999984},{LST_Day_1km=-7.489999999999952},1482019200000,24,
2016_12_19,,,{LST_Day_1km=null},{LST_Day_1km=null},1482105600000,0,
2016_12_20,,,{LST_Day_1km=null},{LST_Day_1km=null},1482192000000,0,
2016_12_21,1.7300000000000184,0.6499196117444885,{LST_Day_1km=3.7100000000000364},{LST_Day_1km=0.9900000000000091},1482278400000,30,
2016_12_22,-1.42999999999995,1.4118543263697152,{LST_Day_1km=1.3100000000000023},{LST_Day_1km=-2.609999999999957},1482364800000,11,
2016_12_23,0.5100000000000477,1.030995419754882,{LST_Day_1km=1.9300000000000068},{LST_Day_1km=-1.1499999999999773},1482451200000,15,
2016_12_24,-1.669999999999959,2.31970869669017,{LST_Day_1km=-1.25},{LST_Day_1km=-6.369999999999948},1482537600000,8,
2016_12_25,-11.029999999999973,0.4819405219180738,{LST_Day_1km=null},{LST_Day_1km=null},1482624000000,0,
2016_12_26,-5.0499999999999545,1.7431713532473023,{LST_Day_1km=-3.7899999999999636},{LST_Day_1km=-9.029999999999973},1482710400000,22,
2016_12_27,,,{LST_Day_1km=null},{LST_Day_1km=null},1482796800000,0,
2016_12_28,-0.029999999999972715,0.8581376619829606,{LST_Day_1km=1.4700000000000273},{LST_Day_1km=-1.669999999999959},1482883200000,50,
2016_12_29,0.8500000000000227,0.4654386488061215,{LST_Day_1km=2.0100000000000477},{LST_Day_1km=0.17000000000001592},1482969600000,50,
2016_12_30,0.3100000000000023,0.423585675193713,{LST_Day_1km=0.910000000000025},{LST_Day_1km=-0.38999999999998636},1483056000000,49,
2016_12_31,-4.069999999999993,0.6607787313889203,{LST_Day_1km=-2.849999999999966},{LST_Day_1km=-4.75},1483142400000,19,
2017_01_01,,,{LST_Day_1km=null},{LST_Day_1km=null},1483228800000,0,
2017_01_02,-9.509999999999991,0.07999999999999559,{LST_Day_1km=-9.509999999999991},{LST_Day_1km=-9.509999999999991},1483315200000,1,
2017_01_03,,,{LST_Day_1km=null},{LST_Day_1km=null},1483401600000,0,
2017_01_04,-12.75,0.48031239834092665,{LST_Day_1km=null},{LST_Day_1km=null},1483488000000,0,
2017_01_05,-16.75,0.0,{LST_Day_1km=null},{LST_Day_1km=null},1483574400000,0,
2017_01_06,-18.049999999999983,1.4411367041332441,{LST_Day_1km=null},{LST_Day_1km=null},1483660800000,0,
2017_01_07,-7.329999999999984,0.4773929199307431,{LST_Day_1km=-7.089999999999975},{LST_Day_1km=-8.129999999999995},1483747200000,7,
2017_01_08,,,{LST_Day_1km=null},{LST_Day_1km=null},1483833600000,0,
2017_01_09,,,{LST_Day_1km=null},{LST_Day_1km=null},1483920000000,0,
2017_01_10,,,{LST_Day_1km=null},{LST_Day_1km=null},1484006400000,0,
2017_01_11,-2.2099999999999795,0.5876114744437484,{LST_Day_1km=-1.329999999999984},{LST_Day_1km=-3.849999999999966},1484092800000,13,
2017_01_12,-3.25,0.4860712800157931,{LST_Day_1km=-1.4499999999999886},{LST_Day_1km=-3.7299999999999613},1484179200000,24,
2017_01_13,-2.6431070496083384,0.9768028305272529,{LST_Day_1km=-0.38999999999998636},{LST_Day_1km=-4.329999999999984},1484265600000,50,
2017_01_14,-0.8299999999999841,0.6052594882644374,{LST_Day_1km=0.5300000000000296},{LST_Day_1km=-2.2899999999999636},1484352000000,49,
2017_01_15,-1.9099999999999682,0.9762216070304208,{LST_Day_1km=-0.029999999999972715},{LST_Day_1km=-3.8899999999999864},1484438400000,50,
2017_01_16,-1.589999999999975,0.8691824588074982,{LST_Day_1km=0.1300000000000523},{LST_Day_1km=-3.169999999999959},1484524800000,50,
2017_01_17,-1.2699999999999818,0.9073421515023595,{LST_Day_1km=-0.1099999999999568},{LST_Day_1km=-3.9499999999999886},1484611200000,50,
2017_01_18,,,{LST_Day_1km=null},{LST_Day_1km=null},1484697600000,0,
2017_01_19,,,{LST_Day_1km=null},{LST_Day_1km=null},1484784000000,0,
2017_01_20,,,{LST_Day_1km=null},{LST_Day_1km=null},1484870400000,0,
2017_01_21,,,{LST_Day_1km=null},{LST_Day_1km=null},1484956800000,0,
2017_01_22,-2.909999999999968,0.7904833261295833,{LST_Day_1km=-1.8099999999999454},{LST_Day_1km=-3.8099999999999454},1485043200000,6,
2017_01_23,-4.1299999999999955,0.19728152473053454,{LST_Day_1km=-3.92999999999995},{LST_Day_1km=-4.42999999999995},1485129600000,13,
2017_01_24,-7.389999999999986,0.15000000000000285,{LST_Day_1km=null},{LST_Day_1km=null},1485216000000,0,
2017_01_25,,,{LST_Day_1km=null},{LST_Day_1km=null},1485302400000,0,
2017_01_26,,,{LST_Day_1km=null},{LST_Day_1km=null},1485388800000,0,
2017_01_27,-4.729999999999961,1.2379254849032093,{LST_Day_1km=-1.9099999999999682},{LST_Day_1km=-6.389999999999986},1485475200000,50,
2017_01_28,-6.389999999999986,1.5991052348338335,{LST_Day_1km=-3.349999999999966},{LST_Day_1km=-9.42999999999995},1485561600000,44,
2017_01_29,-7.769999999999982,1.8544039236296082,{LST_Day_1km=-3.4499999999999886},{LST_Day_1km=-10.20999999999998},1485648000000,33,
2017_01_30,-1.589999999999975,1.2381971162805365,{LST_Day_1km=1.7900000000000205},{LST_Day_1km=-2.609999999999957},1485734400000,50,
2017_01_31,,,{LST_Day_1km=null},{LST_Day_1km=null},1485820800000,0,
2017_02_01,,,{LST_Day_1km=null},{LST_Day_1km=null},1485907200000,0,
2017_02_02,-3.1899999999999977,1.4859237489706982,{LST_Day_1km=0.35000000000002274},{LST_Day_1km=-3.1899999999999977},1485993600000,8,
2017_02_03,,,{LST_Day_1km=null},{LST_Day_1km=null},1486080000000,0,
2017_02_04,-4.6299999999999955,0.0,{LST_Day_1km=null},{LST_Day_1km=null},1486166400000,0,
2017_02_05,,,{LST_Day_1km=null},{LST_Day_1km=null},1486252800000,0,
2017_02_06,,,{LST_Day_1km=null},{LST_Day_1km=null},1486339200000,0,
2017_02_07,2.1500000000000337,2.2337223431243287,{LST_Day_1km=7.690000000000055},{LST_Day_1km=0.6500000000000341},1486425600000,50,
2017_02_08,,,{LST_Day_1km=null},{LST_Day_1km=null},1486512000000,0,
2017_02_09,,,{LST_Day_1km=null},{LST_Day_1km=null},1486598400000,0,
2017_02_10,2.5100000000000477,2.1132782762582383,{LST_Day_1km=5.9500000000000455},{LST_Day_1km=-2.009999999999991},1486684800000,43,
2017_02_11,2.110000000000014,0.5452514364014701,{LST_Day_1km=3.8100000000000023},{LST_Day_1km=0.9500000000000455},1486771200000,50,
2017_02_12,1.7632812500000448,1.496897398029981,{LST_Day_1km=5.590000000000032},{LST_Day_1km=-0.8299999999999841},1486857600000,35,
2017_02_13,-1.2299999999999613,2.38923511702897,{LST_Day_1km=-1.2299999999999613},{LST_Day_1km=-4.2099999999999795},1486944000000,2,
2017_02_14,2.9262682215743543,2.661514290960631,{LST_Day_1km=11.57000000000005},{LST_Day_1km=-0.22999999999996135},1487030400000,50,
2017_02_15,,,{LST_Day_1km=null},{LST_Day_1km=null},1487116800000,0,
2017_02_16,2.0100000000000477,2.298743000143428,{LST_Day_1km=6.53000000000003},{LST_Day_1km=-2.0499999999999545},1487203200000,36,
2017_02_17,,,{LST_Day_1km=null},{LST_Day_1km=null},1487289600000,0,
2017_02_18,,,{LST_Day_1km=null},{LST_Day_1km=null},1487376000000,0,
2017_02_19,0.8900000000000432,1.5553952407957994,{LST_Day_1km=6.110000000000014},{LST_Day_1km=-1.25},1487462400000,35,
2017_02_20,,,{LST_Day_1km=null},{LST_Day_1km=null},1487548800000,0,
2017_02_21,2.0300000000000296,1.480734556356709,{LST_Day_1km=3.830000000000041},{LST_Day_1km=-0.8099999999999454},1487635200000,27,
2017_02_22,-4.789999999999964,0.5374011537017669,{LST_Day_1km=null},{LST_Day_1km=null},1487721600000,0,
2017_02_23,,,{LST_Day_1km=null},{LST_Day_1km=null},1487808000000,0,
2017_02_24,1.490000000000009,1.0319079919286565,{LST_Day_1km=2.250000000000057},{LST_Day_1km=-2.0499999999999545},1487894400000,49,
2017_02_25,,,{LST_Day_1km=null},{LST_Day_1km=null},1487980800000,0,
2017_02_26,,,{LST_Day_1km=null},{LST_Day_1km=null},1488067200000,0,
2017_02_27,-1.8899999999999864,0.0,{LST_Day_1km=null},{LST_Day_1km=null},1488153600000,0,
2017_02_28,-2.7299999999999613,0.9695874436914291,{LST_Day_1km=-0.7899999999999636},{LST_Day_1km=-3.589999999999975},1488240000000,13,
2017_03_01,2.0142105263158334,0.9865396314616296,{LST_Day_1km=4.350000000000023},{LST_Day_1km=1.6100000000000136},1488326400000,50,
2017_03_02,3.090000000000032,2.233074003281626,{LST_Day_1km=6.8700000000000045},{LST_Day_1km=0.17000000000001592},1488412800000,24,
2017_03_03,,,{LST_Day_1km=null},{LST_Day_1km=null},1488499200000,0,
2017_03_04,,,{LST_Day_1km=null},{LST_Day_1km=null},1488585600000,0,
2017_03_05,,,{LST_Day_1km=null},{LST_Day_1km=null},1488672000000,0,
2017_03_06,,,{LST_Day_1km=null},{LST_Day_1km=null},1488758400000,0,
2017_03_07,,,{LST_Day_1km=null},{LST_Day_1km=null},1488844800000,0,
2017_03_08,1.2500000000000568,2.111778899991428,{LST_Day_1km=6.8700000000000045},{LST_Day_1km=-2.329999999999984},1488931200000,19,
2017_03_09,,,{LST_Day_1km=null},{LST_Day_1km=null},1489017600000,0,
2017_03_10,9.330000000000041,2.955590651420704,{LST_Day_1km=14.870000000000005},{LST_Day_1km=2.830000000000041},1489104000000,50,
2017_03_11,,,{LST_Day_1km=null},{LST_Day_1km=null},1489190400000,0,
2017_03_12,8.590000000000032,3.038775003872651,{LST_Day_1km=12.990000000000009},{LST_Day_1km=2.150000000000034},1489276800000,31,
2017_03_13,9.212641509433997,3.297220595338008,{LST_Day_1km=17.930000000000007},{LST_Day_1km=6.510000000000048},1489363200000,50,
2017_03_14,6.770000000000039,5.146298959887794,{LST_Day_1km=16.510000000000048},{LST_Day_1km=3.250000000000057},1489449600000,33,
2017_03_15,10.29000000000002,2.3660263577618,{LST_Day_1km=11.010000000000048},{LST_Day_1km=8.53000000000003},1489536000000,11,
2017_03_16,7.230000000000018,4.149295163222468,{LST_Day_1km=19.350000000000023},{LST_Day_1km=3.57000000000005},1489622400000,46,
2017_03_17,-2.009999999999991,0.0,{LST_Day_1km=null},{LST_Day_1km=null},1489708800000,0,
2017_03_18,,,{LST_Day_1km=null},{LST_Day_1km=null},1489795200000,0,
2017_03_19,,,{LST_Day_1km=null},{LST_Day_1km=null},1489881600000,0,
2017_03_20,,,{LST_Day_1km=null},{LST_Day_1km=null},1489968000000,0,
2017_03_21,1.5100000000000477,2.4288011445978968,{LST_Day_1km=1.5100000000000477},{LST_Day_1km=1.5100000000000477},1490054400000,1,
2017_03_22,,,{LST_Day_1km=null},{LST_Day_1km=null},1490140800000,0,
2017_03_23,8.350000000000023,2.2913049802234395,{LST_Day_1km=14.53000000000003},{LST_Day_1km=7.230000000000018},1490227200000,49,
2017_03_24,,,{LST_Day_1km=null},{LST_Day_1km=null},1490313600000,0,
2017_03_25,6.850000000000023,3.9877697971135344,{LST_Day_1km=18.57000000000005},{LST_Day_1km=2.07000000000005},1490400000000,36,
2017_03_26,4.4500000000000455,0.8515356063541277,{LST_Day_1km=4.590000000000032},{LST_Day_1km=2.430000000000007},1490486400000,9,
2017_03_27,4.470000000000027,2.2151546682075307,{LST_Day_1km=11.310000000000002},{LST_Day_1km=1.4700000000000273},1490572800000,17,
2017_03_28,3.0100000000000477,1.6415274121676857,{LST_Day_1km=6.490000000000009},{LST_Day_1km=2.330000000000041},1490659200000,2,
2017_03_29,,,{LST_Day_1km=null},{LST_Day_1km=null},1490745600000,0,
2017_03_30,4.270000000000039,1.3767603956918446,{LST_Day_1km=8.57000000000005},{LST_Day_1km=1.7700000000000387},1490832000000,27,
2017_03_31,8.920000000000016,2.503505532372005,{LST_Day_1km=15.330000000000041},{LST_Day_1km=7.190000000000055},1490918400000,50,
2017_04_01,10.020631970260261,3.6554295419009937,{LST_Day_1km=19.610000000000014},{LST_Day_1km=7.930000000000007},1491004800000,50,
2017_04_02,11.390000000000043,2.9973232502795746,{LST_Day_1km=19.430000000000007},{LST_Day_1km=10.010000000000048},1491091200000,50,
2017_04_03,12.256666666666717,3.301941935166317,{LST_Day_1km=20.370000000000005},{LST_Day_1km=9.770000000000039},1491177600000,50,
2017_04_04,,,{LST_Day_1km=null},{LST_Day_1km=null},1491264000000,0,
2017_04_05,,,{LST_Day_1km=null},{LST_Day_1km=null},1491350400000,0,
2017_04_06,,,{LST_Day_1km=null},{LST_Day_1km=null},1491436800000,0,
2017_04_07,,,{LST_Day_1km=null},{LST_Day_1km=null},1491523200000,0,
2017_04_08,6.050000000000011,0.6594947561075358,{LST_Day_1km=6.690000000000055},{LST_Day_1km=5.750000000000057},1491609600000,7,
2017_04_09,,,{LST_Day_1km=null},{LST_Day_1km=null},1491696000000,0,
2017_04_10,6.8499592668024665,2.7591044713693247,{LST_Day_1km=14.250000000000057},{LST_Day_1km=4.750000000000057},1491782400000,32,
2017_04_11,,,{LST_Day_1km=null},{LST_Day_1km=null},1491868800000,0,
2017_04_12,9.550000000000011,0.0,{LST_Day_1km=null},{LST_Day_1km=null},1491955200000,0,
2017_04_13,4.170000000000016,1.92929009728832,{LST_Day_1km=6.550000000000011},{LST_Day_1km=0.6100000000000136},1492041600000,36,
2017_04_14,6.310000000000002,2.3381764662115563,{LST_Day_1km=8.430000000000007},{LST_Day_1km=1.7100000000000364},1492128000000,22,
2017_04_15,11.79000000000002,2.577338851520206,{LST_Day_1km=17.77000000000004},{LST_Day_1km=8.370000000000005},1492214400000,50,
2017_04_16,,,{LST_Day_1km=null},{LST_Day_1km=null},1492300800000,0,
2017_04_17,,,{LST_Day_1km=null},{LST_Day_1km=null},1492387200000,0,
2017_04_18,8.250000000000057,3.274964732634551,{LST_Day_1km=16.250000000000057},{LST_Day_1km=5.270000000000039},1492473600000,42,
2017_04_19,9.490000000000009,2.9826759797202174,{LST_Day_1km=10.750000000000057},{LST_Day_1km=3.590000000000032},1492560000000,3,
2017_04_20,6.9500000000000455,1.891732173771948,{LST_Day_1km=11.630000000000052},{LST_Day_1km=5.750000000000057},1492646400000,16,
2017_04_21,13.410000000000025,3.3612918151607243,{LST_Day_1km=21.310000000000002},{LST_Day_1km=10.310000000000002},1492732800000,50,
2017_04_22,,,{LST_Day_1km=null},{LST_Day_1km=null},1492819200000,0,
2017_04_23,10.110000000000014,3.160526125149906,{LST_Day_1km=19.890000000000043},{LST_Day_1km=7.510000000000048},1492905600000,18,
2017_04_24,,,{LST_Day_1km=null},{LST_Day_1km=null},1492992000000,0,
2017_04_25,,,{LST_Day_1km=null},{LST_Day_1km=null},1493078400000,0,
2017_04_26,,,{LST_Day_1km=null},{LST_Day_1km=null},1493164800000,0,
2017_04_27,8.010000000000048,2.4573359558676575,{LST_Day_1km=10.750000000000057},{LST_Day_1km=-2.569999999999993},1493251200000,14,
2017_04_28,10.410000000000025,4.280666176377268,{LST_Day_1km=21.870000000000005},{LST_Day_1km=9.310000000000002},1493337600000,50,
2017_04_29,14.010000000000048,3.626315829341067,{LST_Day_1km=21.77000000000004},{LST_Day_1km=9.170000000000016},1493424000000,49,
2017_04_30,10.770000000000039,4.1287374126734715,{LST_Day_1km=23.83000000000004},{LST_Day_1km=7.730000000000018},1493510400000,32,
2017_05_01,16.630000000000052,3.994356735244726,{LST_Day_1km=27.390000000000043},{LST_Day_1km=15.090000000000032},1493596800000,50,
2017_05_02,11.770000000000039,2.367490982246895,{LST_Day_1km=17.57000000000005},{LST_Day_1km=10.050000000000011},1493683200000,23,
2017_05_03,20.721860465116304,5.651764177757936,{LST_Day_1km=33.27000000000004},{LST_Day_1km=16.55000000000001},1493769600000,50,
2017_05_04,15.210000000000036,5.114255283087849,{LST_Day_1km=28.890000000000043},{LST_Day_1km=12.770000000000039},1493856000000,24,
2017_05_05,16.189069767441886,5.820752586041063,{LST_Day_1km=30.230000000000018},{LST_Day_1km=12.950000000000045},1493942400000,38,
2017_05_06,,,{LST_Day_1km=null},{LST_Day_1km=null},1494028800000,0,
2017_05_07,15.697718120805417,5.277948704810619,{LST_Day_1km=28.210000000000036},{LST_Day_1km=12.79000000000002},1494115200000,34,
2017_05_08,18.510000000000048,4.471844538786257,{LST_Day_1km=29.03000000000003},{LST_Day_1km=15.210000000000036},1494201600000,48,
2017_05_09,20.810000000000002,4.795259922923371,{LST_Day_1km=32.35000000000002},{LST_Day_1km=17.350000000000023},1494288000000,50,
2017_05_10,,,{LST_Day_1km=null},{LST_Day_1km=null},1494374400000,0,
2017_05_11,14.950000000000045,3.7881579714059703,{LST_Day_1km=18.690000000000055},{LST_Day_1km=14.350000000000023},1494460800000,7,
2017_05_12,13.390000000000043,3.4067400379175425,{LST_Day_1km=13.730000000000018},{LST_Day_1km=10.490000000000009},1494547200000,4,
2017_05_13,,,{LST_Day_1km=null},{LST_Day_1km=null},1494633600000,0,
2017_05_14,18.730000000000018,5.475755181347027,{LST_Day_1km=27.310000000000002},{LST_Day_1km=12.230000000000018},1494720000000,20,
2017_05_15,17.250000000000057,3.0501193464652183,{LST_Day_1km=24.07000000000005},{LST_Day_1km=14.150000000000034},1494806400000,37,
2017_05_16,,,{LST_Day_1km=null},{LST_Day_1km=null},1494892800000,0,
2017_05_17,8.170000000000016,0.0,{LST_Day_1km=null},{LST_Day_1km=null},1494979200000,0,
2017_05_18,18.230000000000018,3.624919077853694,{LST_Day_1km=26.130000000000052},{LST_Day_1km=14.410000000000025},1495065600000,50,
2017_05_19,20.556491458607137,5.376288044348355,{LST_Day_1km=34.55000000000001},{LST_Day_1km=17.470000000000027},1495152000000,50,
2017_05_20,18.850000000000023,4.200188396207215,{LST_Day_1km=28.690000000000055},{LST_Day_1km=15.850000000000023},1495238400000,47,
2017_05_21,21.430000000000007,6.7991915605123685,{LST_Day_1km=38.610000000000014},{LST_Day_1km=18.190000000000055},1495324800000,50,
2017_05_22,24.47372093023258,4.019375471131505,{LST_Day_1km=34.97000000000003},{LST_Day_1km=20.650000000000034},1495411200000,48,
2017_05_23,24.090000000000032,6.14015683687356,{LST_Day_1km=38.33000000000004},{LST_Day_1km=18.730000000000018},1495497600000,49,
2017_05_24,13.250000000000057,5.215194723114377,{LST_Day_1km=13.250000000000057},{LST_Day_1km=13.250000000000057},1495584000000,1,
2017_05_25,22.310000000000002,4.717559512078263,{LST_Day_1km=33.49000000000001},{LST_Day_1km=19.510000000000048},1495670400000,43,
2017_05_26,22.93633757961788,5.341168319355253,{LST_Day_1km=37.190000000000055},{LST_Day_1km=20.750000000000057},1495756800000,48,
2017_05_27,24.210000000000036,4.231634683124873,{LST_Day_1km=34.410000000000025},{LST_Day_1km=21.370000000000005},1495843200000,50,
2017_05_28,26.03797783933522,7.464959821445968,{LST_Day_1km=45.170000000000016},{LST_Day_1km=22.890000000000043},1495929600000,50,
2017_05_29,26.130000000000052,2.302504266080134,{LST_Day_1km=32.23000000000002},{LST_Day_1km=23.630000000000052},1496016000000,38,
2017_05_30,23.05000000000001,6.165261245253301,{LST_Day_1km=37.31},{LST_Day_1km=15.610000000000014},1496102400000,4,
2017_05_31,,,{LST_Day_1km=null},{LST_Day_1km=null},1496188800000,0,
2017_06_01,20.55000000000001,3.650173889212346,{LST_Day_1km=30.110000000000014},{LST_Day_1km=18.950000000000045},1496275200000,9,
2017_06_02,24.29000000000002,4.5282603355667215,{LST_Day_1km=38.33000000000004},{LST_Day_1km=20.55000000000001},1496361600000,42,
2017_06_03,36.33000000000004,7.6765496058068985,{LST_Day_1km=41.39000000000004},{LST_Day_1km=21.130000000000052},1496448000000,9,
2017_06_04,27.510000000000048,5.2128268615875655,{LST_Day_1km=33.23000000000002},{LST_Day_1km=15.450000000000045},1496534400000,3,
2017_06_05,24.10208609271525,3.1930197305998496,{LST_Day_1km=31.470000000000027},{LST_Day_1km=21.190000000000055},1496620800000,41,
2017_06_06,25.18079681274904,7.449225398607323,{LST_Day_1km=44.43000000000001},{LST_Day_1km=22.53000000000003},1496707200000,48,
2017_06_07,,,{LST_Day_1km=null},{LST_Day_1km=null},1496793600000,0,
2017_06_08,14.670000000000016,6.521186743470077,{LST_Day_1km=14.670000000000016},{LST_Day_1km=14.670000000000016},1496880000000,1,
2017_06_09,,,{LST_Day_1km=null},{LST_Day_1km=null},1496966400000,0,
2017_06_10,,,{LST_Day_1km=null},{LST_Day_1km=null},1497052800000,0,
2017_06_11,,,{LST_Day_1km=null},{LST_Day_1km=null},1497139200000,0,
2017_06_12,,,{LST_Day_1km=null},{LST_Day_1km=null},1497225600000,0,
2017_06_13,28.79000000000002,5.6327806793641475,{LST_Day_1km=31.470000000000027},{LST_Day_1km=16.910000000000025},1497312000000,2,
2017_06_14,20.750000000000057,2.7587917999652944,{LST_Day_1km=27.670000000000016},{LST_Day_1km=18.010000000000048},1497398400000,43,
2017_06_15,,,{LST_Day_1km=null},{LST_Day_1km=null},1497484800000,0,
2017_06_16,26.170000000000016,3.865831174103033,{LST_Day_1km=28.670000000000016},{LST_Day_1km=19.730000000000018},1497571200000,8,
2017_06_17,22.330000000000044,6.120759231830969,{LST_Day_1km=35.690000000000055},{LST_Day_1km=17.950000000000045},1497657600000,49,
2017_06_18,26.83000000000004,6.598378180832287,{LST_Day_1km=42.99000000000001},{LST_Day_1km=22.07000000000005},1497744000000,50,
2017_06_19,29.54333333333335,5.773171753790488,{LST_Day_1km=43.05000000000001},{LST_Day_1km=24.99000000000001},1497830400000,50,
2017_06_20,23.130000000000052,6.200871920727307,{LST_Day_1km=39.05000000000001},{LST_Day_1km=21.010000000000048},1497916800000,29,
2017_06_21,25.208446601941784,3.492900338941548,{LST_Day_1km=34.170000000000016},{LST_Day_1km=22.670000000000016},1498003200000,39,
2017_06_22,25.81426229508198,7.624195565405473,{LST_Day_1km=44.83000000000004},{LST_Day_1km=22.27000000000004},1498089600000,43,
2017_06_23,29.840876531574008,4.469333436442125,{LST_Day_1km=41.39000000000004},{LST_Day_1km=25.57000000000005},1498176000000,50,
2017_06_24,29.150000000000034,7.171041269501203,{LST_Day_1km=47.85000000000002},{LST_Day_1km=25.910000000000025},1498262400000,50,
2017_06_25,29.230000000000018,7.0654828039228645,{LST_Day_1km=42.650000000000034},{LST_Day_1km=23.970000000000027},1498348800000,38,
2017_06_26,25.390000000000043,6.6675287785357735,{LST_Day_1km=41.450000000000045},{LST_Day_1km=22.750000000000057},1498435200000,36,
2017_06_27,26.81,6.665579373278617,{LST_Day_1km=41.53000000000003},{LST_Day_1km=23.090000000000032},1498521600000,44,
2017_06_28,25.27000000000004,4.437057533496273,{LST_Day_1km=35.47000000000003},{LST_Day_1km=22.950000000000045},1498608000000,33,
2017_06_29,26.710000000000036,7.149145441749911,{LST_Day_1km=43.650000000000034},{LST_Day_1km=24.350000000000023},1498694400000,44,
2017_06_30,30.470000000000027,4.085861349908897,{LST_Day_1km=40.89000000000004},{LST_Day_1km=26.730000000000018},1498780800000,46,
2017_07_01,33.23000000000002,8.26023898927867,{LST_Day_1km=44.670000000000016},{LST_Day_1km=21.83000000000004},1498867200000,24,
2017_07_02,29.77000000000004,5.498933553733221,{LST_Day_1km=42.690000000000055},{LST_Day_1km=25.970000000000027},1498953600000,47,
2017_07_03,28.6828140703518,7.072760808520552,{LST_Day_1km=45.370000000000005},{LST_Day_1km=24.33000000000004},1499040000000,48,
2017_07_04,26.930000000000007,7.416420900326818,{LST_Day_1km=44.01000000000005},{LST_Day_1km=23.05000000000001},1499126400000,38,
2017_07_05,24.850000000000023,5.805572270479039,{LST_Day_1km=24.850000000000023},{LST_Day_1km=24.850000000000023},1499212800000,1,
2017_07_06,29.05000000000001,9.300452938901726,{LST_Day_1km=47.43000000000001},{LST_Day_1km=22.77000000000004},1499299200000,37,
