system:index,LST_Night_1km_median,LST_Night_1km_stdDev,maxLST,minLST,modis_time,pixel_count,.geo
2011_04_11,,,{LST_Night_1km=null},{LST_Night_1km=null},1302480000000,0,
2011_04_12,,,{LST_Night_1km=null},{LST_Night_1km=null},1302566400000,0,
2011_04_13,,,{LST_Night_1km=null},{LST_Night_1km=null},1302652800000,0,
2011_04_14,,,{LST_Night_1km=null},{LST_Night_1km=null},1302739200000,0,
2011_04_15,,,{LST_Night_1km=null},{LST_Night_1km=null},1302825600000,0,
2011_04_16,-2.9699999999999704,0.05916079783100229,{LST_Night_1km=-2.909999999999968},{LST_Night_1km=-3.069999999999993},1302912000000,4,
2011_04_17,,,{LST_Night_1km=null},{LST_Night_1km=null},1302998400000,0,
2011_04_18,,,{LST_Night_1km=null},{LST_Night_1km=null},1303084800000,0,
2011_04_19,0.7200000000000273,2.596066435494282,{LST_Night_1km=4.2900000000000205},{LST_Night_1km=-3.669999999999959},1303171200000,32,
2011_04_20,-2.1499999999999773,1.1603830785085003,{LST_Night_1km=-0.8299999999999841},{LST_Night_1km=-3.669999999999959},1303257600000,3,
2011_04_21,,,{LST_Night_1km=null},{LST_Night_1km=null},1303344000000,0,
2011_04_22,6.460000000000036,1.5751234078636505,{LST_Night_1km=7.250000000000057},{LST_Night_1km=0.7300000000000182},1303430400000,40,
2011_04_23,4.850000000000023,1.2306681112306452,{LST_Night_1km=6.07000000000005},{LST_Night_1km=0.9900000000000091},1303516800000,40,
2011_04_24,-7.109999999999957,0.0,{LST_Night_1km=-7.109999999999957},{LST_Night_1km=-7.109999999999957},1303603200000,1,
2011_04_25,,,{LST_Night_1km=null},{LST_Night_1km=null},1303689600000,0,
2011_04_26,5.77000000000001,1.4539565846338098,{LST_Night_1km=6.970000000000027},{LST_Night_1km=-0.14999999999997726},1303776000000,40,
2011_04_27,7.350000000000023,1.364210302702628,{LST_Night_1km=8.410000000000025},{LST_Night_1km=1.830000000000041},1303862400000,40,
2011_04_28,6.760000000000048,0.6644093241368612,{LST_Night_1km=7.7900000000000205},{LST_Night_1km=4.550000000000011},1303948800000,40,
2011_04_29,5.07000000000005,1.5034204267575482,{LST_Night_1km=6.930000000000007},{LST_Night_1km=0.3100000000000023},1304035200000,35,
2011_04_30,4.620000000000033,1.3333037913393861,{LST_Night_1km=5.810000000000002},{LST_Night_1km=-0.92999999999995},1304121600000,40,
2011_05_01,6.730000000000018,1.4168019445215405,{LST_Night_1km=8.07000000000005},{LST_Night_1km=1.6100000000000136},1304208000000,40,
2011_05_02,,,{LST_Night_1km=null},{LST_Night_1km=null},1304294400000,0,
2011_05_03,7.230000000000018,1.3331964426769956,{LST_Night_1km=8.130000000000052},{LST_Night_1km=2.750000000000057},1304380800000,39,
2011_05_04,8.680000000000035,1.1762056580377467,{LST_Night_1km=9.330000000000041},{LST_Night_1km=3.990000000000009},1304467200000,40,
2011_05_05,10.600000000000051,1.1865142224179301,{LST_Night_1km=11.910000000000025},{LST_Night_1km=7.610000000000014},1304553600000,40,
2011_05_06,,,{LST_Night_1km=null},{LST_Night_1km=null},1304640000000,0,
2011_05_07,,,{LST_Night_1km=null},{LST_Night_1km=null},1304726400000,0,
2011_05_08,,,{LST_Night_1km=null},{LST_Night_1km=null},1304812800000,0,
2011_05_09,6.57000000000005,1.172781497640146,{LST_Night_1km=9.050000000000011},{LST_Night_1km=3.2900000000000205},1304899200000,31,
2011_05_10,8.960000000000008,1.542073288693117,{LST_Night_1km=10.350000000000023},{LST_Night_1km=4.250000000000057},1304985600000,38,
2011_05_11,10.410000000000025,0.9278960071042451,{LST_Night_1km=11.270000000000039},{LST_Night_1km=7.730000000000018},1305072000000,40,
2011_05_12,,,{LST_Night_1km=null},{LST_Night_1km=null},1305158400000,0,
2011_05_13,10.630000000000052,1.7034975051346624,{LST_Night_1km=11.950000000000045},{LST_Night_1km=4.750000000000057},1305244800000,40,
2011_05_14,,,{LST_Night_1km=null},{LST_Night_1km=null},1305331200000,0,
2011_05_15,4.300000000000011,1.5912573644762944,{LST_Night_1km=6.770000000000039},{LST_Night_1km=2.3100000000000023},1305417600000,4,
2011_05_16,,,{LST_Night_1km=null},{LST_Night_1km=null},1305504000000,0,
2011_05_17,,,{LST_Night_1km=null},{LST_Night_1km=null},1305590400000,0,
2011_05_18,,,{LST_Night_1km=null},{LST_Night_1km=null},1305676800000,0,
2011_05_19,8.460000000000036,1.2393546707863694,{LST_Night_1km=9.03000000000003},{LST_Night_1km=4.250000000000057},1305763200000,40,
2011_05_20,10.250000000000028,0.8260018159786229,{LST_Night_1km=10.910000000000025},{LST_Night_1km=7.490000000000009},1305849600000,40,
2011_05_21,,,{LST_Night_1km=null},{LST_Night_1km=null},1305936000000,0,
2011_05_22,8.320000000000022,1.514610180871628,{LST_Night_1km=10.79000000000002},{LST_Night_1km=4.750000000000057},1306022400000,20,
2011_05_23,7.590000000000032,0.562008674310248,{LST_Night_1km=8.390000000000043},{LST_Night_1km=5.330000000000041},1306108800000,40,
2011_05_24,10.400000000000006,1.9112675767667868,{LST_Night_1km=12.270000000000039},{LST_Night_1km=3.730000000000018},1306195200000,40,
2011_05_25,,,{LST_Night_1km=null},{LST_Night_1km=null},1306281600000,0,
2011_05_26,,,{LST_Night_1km=null},{LST_Night_1km=null},1306368000000,0,
2011_05_27,,,{LST_Night_1km=null},{LST_Night_1km=null},1306454400000,0,
2011_05_28,,,{LST_Night_1km=null},{LST_Night_1km=null},1306540800000,0,
2011_05_29,,,{LST_Night_1km=null},{LST_Night_1km=null},1306627200000,0,
2011_05_30,5.710000000000036,0.8650508428763026,{LST_Night_1km=6.350000000000023},{LST_Night_1km=1.830000000000041},1306713600000,29,
2011_05_31,,,{LST_Night_1km=null},{LST_Night_1km=null},1306800000000,0,
2011_06_01,,,{LST_Night_1km=null},{LST_Night_1km=null},1306886400000,0,
2011_06_02,,,{LST_Night_1km=null},{LST_Night_1km=null},1306972800000,0,
2011_06_03,7.970000000000027,0.9467264652474845,{LST_Night_1km=8.710000000000036},{LST_Night_1km=4.430000000000007},1307059200000,40,
2011_06_04,,,{LST_Night_1km=null},{LST_Night_1km=null},1307145600000,0,
2011_06_05,,,{LST_Night_1km=null},{LST_Night_1km=null},1307232000000,0,
2011_06_06,,,{LST_Night_1km=null},{LST_Night_1km=null},1307318400000,0,
2011_06_07,,,{LST_Night_1km=null},{LST_Night_1km=null},1307404800000,0,
2011_06_08,9.630000000000024,0.7420215630289895,{LST_Night_1km=11.250000000000057},{LST_Night_1km=7.610000000000014},1307491200000,40,
2011_06_09,11.970000000000027,1.094394353055612,{LST_Night_1km=13.57000000000005},{LST_Night_1km=9.170000000000016},1307577600000,40,
2011_06_10,,,{LST_Night_1km=null},{LST_Night_1km=null},1307664000000,0,
2011_06_11,10.150000000000034,1.0619748886093476,{LST_Night_1km=12.110000000000014},{LST_Night_1km=7.350000000000023},1307750400000,39,
2011_06_12,11.230000000000018,1.5105372473097884,{LST_Night_1km=12.370000000000005},{LST_Night_1km=5.170000000000016},1307836800000,35,
2011_06_13,,,{LST_Night_1km=null},{LST_Night_1km=null},1307923200000,0,
2011_06_14,14.460000000000008,1.2597535473258508,{LST_Night_1km=16.710000000000036},{LST_Night_1km=10.670000000000016},1308009600000,40,
2011_06_15,13.950000000000017,1.1006434481701783,{LST_Night_1km=15.450000000000045},{LST_Night_1km=11.250000000000057},1308096000000,40,
2011_06_16,14.830000000000013,1.4296117479931543,{LST_Night_1km=16.83000000000004},{LST_Night_1km=10.590000000000032},1308182400000,40,
2011_06_17,13.54000000000002,1.4598725115571092,{LST_Night_1km=14.250000000000057},{LST_Night_1km=8.690000000000055},1308268800000,40,
2011_06_18,14.190000000000026,1.224245073504502,{LST_Night_1km=15.870000000000005},{LST_Night_1km=11.050000000000011},1308355200000,40,
2011_06_19,13.920000000000044,1.3207938841374878,{LST_Night_1km=15.410000000000025},{LST_Night_1km=10.330000000000041},1308441600000,32,
2011_06_20,15.160000000000053,1.0011092597714,{LST_Night_1km=16.610000000000014},{LST_Night_1km=12.390000000000043},1308528000000,40,
2011_06_21,16.210000000000036,0.9965077771899276,{LST_Night_1km=18.07000000000005},{LST_Night_1km=14.07000000000005},1308614400000,40,
2011_06_22,17.78000000000003,1.3796778609515499,{LST_Night_1km=19.590000000000032},{LST_Night_1km=14.370000000000005},1308700800000,40,
2011_06_23,17.190000000000026,1.2088687894060712,{LST_Night_1km=19.57000000000005},{LST_Night_1km=14.910000000000025},1308787200000,40,
2011_06_24,14.810000000000002,1.2746679705868422,{LST_Night_1km=16.450000000000045},{LST_Night_1km=10.410000000000025},1308873600000,39,
2011_06_25,16.970000000000027,1.5155959224014723,{LST_Night_1km=18.310000000000002},{LST_Night_1km=12.350000000000023},1308960000000,40,
2011_06_26,12.52000000000001,1.219901635378841,{LST_Night_1km=13.430000000000007},{LST_Night_1km=10.330000000000041},1309046400000,10,
2011_06_27,18.26000000000002,1.0471389592600384,{LST_Night_1km=20.410000000000025},{LST_Night_1km=15.170000000000016},1309132800000,40,
2011_06_28,,,{LST_Night_1km=null},{LST_Night_1km=null},1309219200000,0,
2011_06_29,,,{LST_Night_1km=null},{LST_Night_1km=null},1309305600000,0,
2011_06_30,13.170000000000016,1.25883914778655,{LST_Night_1km=14.670000000000016},{LST_Night_1km=10.07000000000005},1309392000000,10,
2011_07_01,14.610000000000014,0.8301586866990476,{LST_Night_1km=16.010000000000048},{LST_Night_1km=11.650000000000034},1309478400000,39,
2011_07_02,17.450000000000017,1.271713804281432,{LST_Night_1km=19.77000000000004},{LST_Night_1km=14.250000000000057},1309564800000,40,
2011_07_03,16.81000000000003,0.9830076296755559,{LST_Night_1km=18.890000000000043},{LST_Night_1km=14.250000000000057},1309651200000,40,
2011_07_04,18.350000000000023,1.3039827452846129,{LST_Night_1km=20.79000000000002},{LST_Night_1km=15.270000000000039},1309737600000,40,
2011_07_05,18.56000000000003,1.0796592054903742,{LST_Night_1km=20.470000000000027},{LST_Night_1km=16.57000000000005},1309824000000,40,
2011_07_06,21.08000000000004,0.958838359683335,{LST_Night_1km=22.510000000000048},{LST_Night_1km=18.390000000000043},1309910400000,40,
2011_07_07,19.970000000000027,1.3663934279702425,{LST_Night_1km=22.870000000000005},{LST_Night_1km=18.110000000000014},1309996800000,40,
2011_07_08,18.620000000000033,1.3321327824207583,{LST_Night_1km=20.250000000000057},{LST_Night_1km=15.53000000000003},1310083200000,40,
2011_07_09,19.730000000000047,1.477501184432742,{LST_Night_1km=21.150000000000034},{LST_Night_1km=15.410000000000025},1310169600000,40,
2011_07_10,17.190000000000055,1.3021212114773781,{LST_Night_1km=18.310000000000002},{LST_Night_1km=13.930000000000007},1310256000000,37,
2011_07_11,19.150000000000034,1.1496337460252621,{LST_Night_1km=21.03000000000003},{LST_Night_1km=16.250000000000057},1310342400000,40,
2011_07_12,,,{LST_Night_1km=null},{LST_Night_1km=null},1310428800000,0,
2011_07_13,,,{LST_Night_1km=null},{LST_Night_1km=null},1310515200000,0,
2011_07_14,,,{LST_Night_1km=null},{LST_Night_1km=null},1310601600000,0,
2011_07_15,17.190000000000055,1.0203886021551811,{LST_Night_1km=18.370000000000005},{LST_Night_1km=14.050000000000011},1310688000000,39,
2011_07_16,17.890000000000043,2.221336490149382,{LST_Night_1km=19.730000000000018},{LST_Night_1km=13.730000000000018},1310774400000,18,
2011_07_17,16.850000000000023,1.4008801591320605,{LST_Night_1km=17.690000000000055},{LST_Night_1km=12.670000000000016},1310860800000,39,
2011_07_18,,,{LST_Night_1km=null},{LST_Night_1km=null},1310947200000,0,
2011_07_19,,,{LST_Night_1km=null},{LST_Night_1km=null},1311033600000,0,
2011_07_20,17.77000000000004,1.35952482507678,{LST_Night_1km=18.510000000000048},{LST_Night_1km=13.230000000000018},1311120000000,40,
2011_07_21,17.470000000000027,0.9395604025288666,{LST_Night_1km=18.310000000000002},{LST_Night_1km=14.470000000000027},1311206400000,40,
2011_07_22,18.00000000000003,1.0578260726604767,{LST_Night_1km=18.57000000000005},{LST_Night_1km=14.910000000000025},1311292800000,40,
2011_07_23,18.740000000000038,1.0628827545877957,{LST_Night_1km=19.730000000000018},{LST_Night_1km=15.230000000000018},1311379200000,40,
2011_07_24,19.310000000000002,0.7181488355485538,{LST_Night_1km=20.250000000000057},{LST_Night_1km=17.590000000000032},1311465600000,40,
2011_07_25,19.340000000000003,0.941766292664966,{LST_Night_1km=20.810000000000002},{LST_Night_1km=17.390000000000043},1311552000000,40,
2011_07_26,15.880000000000024,0.6361320617608014,{LST_Night_1km=17.05000000000001},{LST_Night_1km=14.610000000000014},1311638400000,40,
2011_07_27,19.03000000000003,1.1275725032120572,{LST_Night_1km=19.970000000000027},{LST_Night_1km=14.870000000000005},1311724800000,40,
2011_07_28,19.02000000000004,0.9171646526115039,{LST_Night_1km=19.610000000000014},{LST_Night_1km=16.07000000000005},1311811200000,40,
2011_07_29,20.06000000000003,1.0390457160299393,{LST_Night_1km=22.03000000000003},{LST_Night_1km=17.730000000000018},1311897600000,40,
2011_07_30,20.400000000000034,0.9022527362107025,{LST_Night_1km=22.03000000000003},{LST_Night_1km=18.630000000000052},1311984000000,40,
2011_07_31,20.08000000000004,0.8034419705243833,{LST_Night_1km=21.33000000000004},{LST_Night_1km=18.55000000000001},1312070400000,40,
2011_08_01,19.76000000000002,1.149216145901117,{LST_Night_1km=21.150000000000034},{LST_Night_1km=16.910000000000025},1312156800000,40,
2011_08_02,19.980000000000018,0.7062207516067367,{LST_Night_1km=20.870000000000005},{LST_Night_1km=18.090000000000032},1312243200000,40,
2011_08_03,19.750000000000057,1.2589550230250974,{LST_Night_1km=20.430000000000007},{LST_Night_1km=15.170000000000016},1312329600000,40,
2011_08_04,18.240000000000038,0.8597521534908144,{LST_Night_1km=18.870000000000005},{LST_Night_1km=14.650000000000034},1312416000000,36,
2011_08_05,19.680000000000035,0.8100245366653532,{LST_Night_1km=20.27000000000004},{LST_Night_1km=17.07000000000005},1312502400000,40,
2011_08_06,14.870000000000005,1.365670531277586,{LST_Night_1km=17.730000000000018},{LST_Night_1km=14.150000000000034},1312588800000,5,
2011_08_07,17.480000000000018,2.1737722828070014,{LST_Night_1km=19.55000000000001},{LST_Night_1km=11.370000000000005},1312675200000,16,
2011_08_08,19.75000000000003,0.8144789745597367,{LST_Night_1km=20.870000000000005},{LST_Night_1km=17.010000000000048},1312761600000,40,
2011_08_09,18.49000000000001,0.3905249671917035,{LST_Night_1km=19.170000000000016},{LST_Night_1km=17.77000000000004},1312848000000,40,
2011_08_10,19.840000000000003,1.17293264938796,{LST_Night_1km=21.250000000000057},{LST_Night_1km=16.310000000000002},1312934400000,40,
2011_08_11,16.980000000000018,0.7578941885964159,{LST_Night_1km=18.53000000000003},{LST_Night_1km=14.490000000000009},1313020800000,38,
2011_08_12,20.03000000000003,0.9696802307978973,{LST_Night_1km=21.590000000000032},{LST_Night_1km=17.190000000000055},1313107200000,40,
2011_08_13,18.960000000000036,0.8614114870373464,{LST_Night_1km=19.730000000000018},{LST_Night_1km=16.250000000000057},1313193600000,40,
2011_08_14,20.07000000000002,0.9671483857196072,{LST_Night_1km=20.57000000000005},{LST_Night_1km=16.650000000000034},1313280000000,40,
2011_08_15,18.690000000000055,1.3265839031402606,{LST_Night_1km=19.33000000000004},{LST_Night_1km=14.090000000000032},1313366400000,39,
2011_08_16,18.700000000000017,0.9896317496927793,{LST_Night_1km=19.55000000000001},{LST_Night_1km=15.010000000000048},1313452800000,40,
2011_08_17,19.490000000000038,1.0380018063568148,{LST_Night_1km=20.77000000000004},{LST_Night_1km=15.910000000000025},1313539200000,40,
2011_08_18,19.200000000000045,0.7528969052931606,{LST_Night_1km=19.810000000000002},{LST_Night_1km=17.03000000000003},1313625600000,40,
2011_08_19,19.700000000000045,0.9615870995390563,{LST_Night_1km=20.890000000000043},{LST_Night_1km=16.950000000000045},1313712000000,40,
2011_08_20,18.600000000000023,0.8965532611060517,{LST_Night_1km=19.690000000000055},{LST_Night_1km=15.710000000000036},1313798400000,40,
2011_08_21,19.600000000000023,1.0049267386233078,{LST_Night_1km=21.230000000000018},{LST_Night_1km=17.590000000000032},1313884800000,40,
2011_08_22,18.960000000000036,1.1121095944195156,{LST_Night_1km=20.250000000000057},{LST_Night_1km=14.970000000000027},1313971200000,40,
2011_08_23,19.51000000000002,0.673343151743503,{LST_Night_1km=20.510000000000048},{LST_Night_1km=17.850000000000023},1314057600000,40,
2011_08_24,20.370000000000033,1.1746982591286632,{LST_Night_1km=21.310000000000002},{LST_Night_1km=15.850000000000023},1314144000000,40,
2011_08_25,18.210000000000036,1.0670883520216752,{LST_Night_1km=19.310000000000002},{LST_Night_1km=15.470000000000027},1314230400000,28,
2011_08_26,19.33000000000004,1.382258658862335,{LST_Night_1km=20.650000000000034},{LST_Night_1km=14.730000000000018},1314316800000,40,
2011_08_27,18.090000000000032,1.2751871631715839,{LST_Night_1km=19.590000000000032},{LST_Night_1km=13.770000000000039},1314403200000,39,
2011_08_28,19.750000000000057,1.2798480378544792,{LST_Night_1km=20.49000000000001},{LST_Night_1km=15.370000000000005},1314489600000,40,
2011_08_29,18.690000000000026,0.892036854619864,{LST_Night_1km=19.730000000000018},{LST_Night_1km=15.670000000000016},1314576000000,40,
2011_08_30,19.890000000000015,0.8249387856079303,{LST_Night_1km=21.150000000000034},{LST_Night_1km=17.190000000000055},1314662400000,40,
2011_08_31,17.660000000000025,1.3732229157971134,{LST_Night_1km=18.930000000000007},{LST_Night_1km=13.050000000000011},1314748800000,34,
2011_09_01,17.230000000000018,1.2091017960407242,{LST_Night_1km=18.27000000000004},{LST_Night_1km=12.470000000000027},1314835200000,39,
2011_09_02,17.380000000000024,1.0466678461894998,{LST_Night_1km=18.53000000000003},{LST_Night_1km=13.510000000000048},1314921600000,36,
2011_09_03,16.630000000000052,0.7129593256279221,{LST_Night_1km=17.49000000000001},{LST_Night_1km=14.650000000000034},1315008000000,40,
2011_09_04,18.700000000000017,1.3410503346257932,{LST_Night_1km=19.83000000000004},{LST_Night_1km=14.510000000000048},1315094400000,40,
2011_09_05,17.140000000000043,0.569104340169682,{LST_Night_1km=18.03000000000003},{LST_Night_1km=15.130000000000052},1315180800000,40,
2011_09_06,17.880000000000024,0.802797452661668,{LST_Night_1km=18.890000000000043},{LST_Night_1km=14.770000000000039},1315267200000,40,
2011_09_07,16.230000000000018,1.6364109981922683,{LST_Night_1km=18.470000000000027},{LST_Night_1km=11.990000000000009},1315353600000,33,
2011_09_08,17.56000000000003,0.6298380744285657,{LST_Night_1km=18.390000000000043},{LST_Night_1km=15.270000000000039},1315440000000,40,
2011_09_09,18.07000000000002,0.927140631188041,{LST_Night_1km=18.870000000000005},{LST_Night_1km=14.510000000000048},1315526400000,40,
2011_09_10,17.360000000000042,0.90699503857521,{LST_Night_1km=18.650000000000034},{LST_Night_1km=15.450000000000045},1315612800000,40,
2011_09_11,18.850000000000023,1.1417441701187103,{LST_Night_1km=19.950000000000045},{LST_Night_1km=14.770000000000039},1315699200000,40,
2011_09_12,16.230000000000018,0.7621443432841443,{LST_Night_1km=16.230000000000018},{LST_Night_1km=14.430000000000007},1315785600000,5,
2011_09_13,17.76000000000002,1.1757243511979267,{LST_Night_1km=18.890000000000043},{LST_Night_1km=13.410000000000025},1315872000000,40,
2011_09_14,16.77000000000004,0.8656920160580429,{LST_Night_1km=17.79000000000002},{LST_Night_1km=14.310000000000002},1315958400000,30,
2011_09_15,16.30000000000001,1.1259928951818563,{LST_Night_1km=18.190000000000055},{LST_Night_1km=12.550000000000011},1316044800000,40,
2011_09_16,16.33000000000004,1.2411005079823527,{LST_Night_1km=17.250000000000057},{LST_Night_1km=12.450000000000045},1316131200000,38,
2011_09_17,,,{LST_Night_1km=null},{LST_Night_1km=null},1316217600000,0,
2011_09_18,14.510000000000048,1.1089620723314193,{LST_Night_1km=16.110000000000014},{LST_Night_1km=11.370000000000005},1316304000000,33,
